Configuration,average_best_objective,average_elapsed_time,diff_with_optimal
Dynamic,24976.0,0.091052,0
SSGA_PopSize32_Evals300K_MR0.050000_CR_0.800000_SEQ,24976.0,3.7982532194000003,0.0
SSGA_PopSize32_Evals300K_MR0.100000_CR_0.700000_SEQ,24976.0,4.6589010634,0.0
One-vs-OneGA_PopSize32_Evals300K_MR0.100000_CR_0.700000_SEQ,24975.7,4.3177978228,0.2999999999992724
SSGA_PopSize32_Evals300K_MR0.100000_CR_0.700000_OMP_2,24976.0,4.7393978885,0.0
One-vs-OneGA_PopSize32_Evals300K_MR0.050000_CR_0.800000_SEQ,24975.7,4.0698018571,0.2999999999992724
One-vs-OneGA_PopSize32_Evals300K_MR0.100000_CR_0.700000_OMP_2,24975.9,3.5865658736999997,0.09999999999854481
One-vs-OneGA_PopSize32_Evals300K_MR0.050000_CR_0.800000_OMP_2,24974.7,3.2807958393,1.2999999999992724
SSGA_PopSize32_Evals300K_MR0.050000_CR_0.800000_OMP_2,24976.0,3.9158653385,0.0
