Configuration,average_best_objective,average_elapsed_time,diff_with_optimal
Dynamic,13303.0,0.010322,0
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,12333.0,6.654698086400001,970.0
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,12337.0,5.7710234425,966.0
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,12309.7,6.9297376857,993.2999999999993
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,12312.3,6.7380981757,990.7000000000007
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,12288.6,5.976317311500001,1014.3999999999996
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,12327.7,5.8260409152,975.2999999999993
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,12298.3,6.4854623777,1004.7000000000007
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,12326.7,5.8685370705999995,976.2999999999993
