Configuration,average_best_objective,average_elapsed_time,diff_with_optimal
Dynamic,13316.0,0.0170575,0
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,12516.6,6.327034319099999,799.3999999999996
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,12499.1,5.5896941055,816.8999999999996
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,12502.9,5.5874653263,813.1000000000004
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,12500.8,6.2479894807,815.2000000000007
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,12483.8,5.619966262000001,832.2000000000007
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,12510.5,6.208335860099999,805.5
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,12501.0,6.1808242601000005,815.0
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,12504.2,5.6394777781,811.7999999999993
