Configuration,average_best_objective,average_elapsed_time,diff_with_optimal
Dynamic,2533.0,0.000927109,0
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,2532.5,1.7673525014,0.5
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,2533.0,1.7339205167,0.0
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,2532.3,1.7286303486,0.6999999999998181
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,2532.7,1.7620646531,0.3000000000001819
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,2531.4,1.5848141465999999,1.599999999999909
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,2532.0,1.5806905454,1.0
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,2532.5,1.5898605599000002,0.5
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,2532.3,1.5778504086000003,0.6999999999998181
