Configuration,average_best_objective,average_elapsed_time,diff_with_optimal
Dynamic,1190.0,8.5502e-05,0
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,1111.6,1.1639168672,78.40000000000009
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,1107.6,1.1461989058,82.40000000000009
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,1102.7,1.074438535,87.29999999999995
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,1103.2,1.0805168505,86.79999999999995
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,1112.7,1.0702520428000002,77.29999999999995
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,1097.4,1.0751840766,92.59999999999991
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,1106.0,1.1543789019,84.0
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,1110.4,1.1543842453,79.59999999999991
