Configuration,average_best_objective,average_elapsed_time,diff_with_optimal
Dynamic,41175.0,0.0902305,0
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,27065.8,11.4555910182,14109.2
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,26872.5,13.343731695099999,14302.5
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,27084.0,11.489750590000002,14091.0
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,26966.9,13.302992633799999,14208.099999999999
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,26928.5,13.531555809600002,14246.5
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,27089.8,13.5136729181,14085.2
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,26958.2,11.362833089800002,14216.8
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,26747.3,11.5615746943,14427.7
