Configuration,average_best_objective,average_elapsed_time,diff_with_optimal
Dynamic,20613.0,0.0295741,0
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,18817.3,10.9170441142,1795.7000000000007
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,18756.3,10.893483828099999,1856.7000000000007
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,18786.6,11.031368129,1826.4000000000015
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,18805.7,11.0752801398,1807.2999999999993
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,18763.3,12.339997621,1849.7000000000007
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,18805.3,12.8172273733,1807.7000000000007
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,18831.3,12.320179670699998,1781.7000000000007
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,18812.3,12.486121007200001,1800.7000000000007
