Configuration,average_best_objective,average_elapsed_time,diff_with_optimal
Dynamic,15946.0,0.0124676,0
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,14967.2,6.932279183300001,978.7999999999993
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,14971.0,6.9402512237,975.0
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,14982.3,6.9990050555,963.7000000000007
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,14952.0,6.0066419904,994.0
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,14989.0,6.0372111691,957.0
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,14981.3,5.9500869797,964.7000000000007
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,15002.3,6.981435962899999,943.7000000000007
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,14971.6,5.955312582899999,974.3999999999996
