Configuration,average_best_objective,average_elapsed_time,diff_with_optimal
Dynamic,1969.0,0.00023609,0
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,1506.7,1.0668782314,462.29999999999995
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,1522.3,1.1480339683999998,446.70000000000005
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,1553.3,1.0625716060000001,415.70000000000005
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,1588.6,1.1489499700999999,380.4000000000001
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,1614.8,1.1355922544,354.20000000000005
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,1572.1,1.1395481160999998,396.9000000000001
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,1577.6,1.0622872000999999,391.4000000000001
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,1514.7,1.0630169165,454.29999999999995
